Timestep	MeanReward	BestMeanReward	episodes	exploration	learning_rate
4820000	599.9	731.0	16562	0.014049999999999993	5.225e-05
4830000	582.75	731.0	16597	0.01382499999999999	5.2125e-05
4840000	603.6	731.0	16628	0.013600000000000001	5.2000000000000004e-05
4850000	642.95	731.0	16657	0.013374999999999998	5.1875e-05
4860000	652.55	731.0	16690	0.013149999999999995	5.1750000000000004e-05
4870000	652.1	731.0	16719	0.012924999999999992	5.1625e-05
4880000	660.5	731.0	16747	0.012700000000000003	5.1500000000000005e-05
4890000	663.35	731.0	16782	0.012474999999999986	5.1375e-05
4900000	662.2	731.0	16813	0.012249999999999997	5.1250000000000006e-05
4910000	658.75	731.0	16844	0.012024999999999994	5.1125e-05
4920000	662.5	731.0	16872	0.011799999999999991	5.1000000000000006e-05
4930000	711.55	731.0	16900	0.011574999999999988	5.0875e-05
4940000	713.2	731.0	16930	0.011349999999999999	5.075e-05
4950000	688.45	731.0	16961	0.011124999999999996	5.0625e-05
4960000	688.4	731.0	16991	0.010899999999999993	5.05e-05
4970000	676.15	731.0	17021	0.01067499999999999	5.0375e-05
4980000	669.1	731.0	17050	0.010450000000000001	5.025e-05
4990000	686.45	731.0	17078	0.010224999999999984	5.0125e-05
5000000	693.4	731.0	17107	0.1	0.1
5010000	354.5	731.0	17162	0.1	0.1
5020000	74.65	731.0	17211	0.1	0.1
5030000	121.3	731.0	17259	0.1	0.1
5040000	133.75	731.0	17306	0.1	0.1
5050000	145.05	731.0	17351	0.1	0.1
5060000	150.5	731.0	17397	0.1	0.1
5070000	161.1	731.0	17439	0.1	0.1
5080000	150.8	731.0	17485	0.1	0.1
5090000	143.35	731.0	17531	0.1	0.1
5100000	148.35	731.0	17580	0.1	0.1
5110000	149.7	731.0	17622	0.1	0.1
5120000	157.75	731.0	17669	0.1	0.1
5130000	153.9	731.0	17713	0.1	0.1
5140000	177.5	731.0	17759	0.1	0.1
5150000	165.75	731.0	17807	0.1	0.1
5160000	163.7	731.0	17850	0.1	0.1
5170000	181.35	731.0	17894	0.1	0.1
5180000	188.95	731.0	17940	0.1	0.1
5190000	162.0	731.0	17993	0.1	0.1
5200000	143.9	731.0	18041	0.1	0.1
5210000	146.75	731.0	18091	0.1	0.1
5220000	142.65	731.0	18141	0.1	0.1
5230000	161.35	731.0	18187	0.1	0.1
5240000	179.9	731.0	18233	0.1	0.1
5250000	176.85	731.0	18280	0.1	0.1
5260000	164.65	731.0	18328	0.1	0.1
5270000	151.2	731.0	18372	0.1	0.1
5280000	155.35	731.0	18418	0.1	0.1
5290000	165.7	731.0	18463	0.1	0.1
5300000	166.95	731.0	18511	0.1	0.1
5310000	182.6	731.0	18557	0.1	0.1
5320000	190.0	731.0	18601	0.1	0.1
5330000	174.15	731.0	18646	0.1	0.1
5340000	172.45	731.0	18690	0.1	0.1
5350000	175.65	731.0	18739	0.1	0.1
5360000	166.1	731.0	18785	0.1	0.1
5370000	155.15	731.0	18835	0.1	0.1
5380000	162.0	731.0	18881	0.1	0.1
5390000	183.35	731.0	18921	0.1	0.1
5400000	189.0	731.0	18964	0.1	0.1
5410000	168.65	731.0	19013	0.1	0.1
5420000	175.65	731.0	19057	0.1	0.1
5430000	181.95	731.0	19101	0.1	0.1
5440000	185.35	731.0	19145	0.1	0.1
5450000	173.7	731.0	19194	0.1	0.1
5460000	159.7	731.0	19244	0.1	0.1
5470000	169.5	731.0	19288	0.1	0.1
5480000	162.8	731.0	19339	0.1	0.1
5490000	166.05	731.0	19387	0.1	0.1
5500000	188.5	731.0	19433	0.1	0.1
5510000	181.65	731.0	19480	0.1	0.1
5520000	191.85	731.0	19527	0.1	0.1
5530000	188.75	731.0	19572	0.1	0.1
5540000	175.25	731.0	19619	0.1	0.1
5550000	188.35	731.0	19659	0.1	0.1
5560000	186.6	731.0	19706	0.1	0.1
5570000	176.8	731.0	19752	0.1	0.1
5580000	169.25	731.0	19799	0.1	0.1
5590000	172.55	731.0	19848	0.1	0.1
5600000	186.35	731.0	19893	0.1	0.1
5610000	193.05	731.0	19939	0.1	0.1
5620000	187.5	731.0	19981	0.1	0.1
5630000	190.35	731.0	20024	0.1	0.1
5640000	193.6	731.0	20072	0.1	0.1
5650000	162.95	731.0	20123	0.1	0.1
5660000	160.85	731.0	20166	0.1	0.1
5670000	162.35	731.0	20213	0.1	0.1
5680000	165.45	731.0	20258	0.1	0.1
5690000	180.0	731.0	20300	0.1	0.1
5700000	179.05	731.0	20349	0.1	0.1
5710000	170.5	731.0	20395	0.1	0.1
5720000	182.2	731.0	20440	0.1	0.1
5730000	193.55	731.0	20483	0.1	0.1
5740000	201.65	731.0	20527	0.1	0.1
5750000	200.9	731.0	20571	0.1	0.1
5760000	186.25	731.0	20616	0.1	0.1
5770000	187.55	731.0	20661	0.1	0.1
5780000	198.0	731.0	20706	0.1	0.1
5790000	193.3	731.0	20749	0.1	0.1
5800000	191.25	731.0	20796	0.1	0.1
5810000	187.7	731.0	20844	0.1	0.1
5820000	177.45	731.0	20891	0.1	0.1
5830000	192.95	731.0	20931	0.1	0.1
5840000	190.5	731.0	20978	0.1	0.1
5850000	198.15	731.0	21021	0.1	0.1
5860000	194.9	731.0	21065	0.1	0.1
5870000	184.25	731.0	21110	0.1	0.1
5880000	179.0	731.0	21154	0.1	0.1
5890000	179.4	731.0	21199	0.1	0.1
5900000	187.0	731.0	21241	0.1	0.1
5910000	193.6	731.0	21285	0.1	0.1
5920000	190.7	731.0	21333	0.1	0.1
5930000	196.45	731.0	21379	0.1	0.1
5940000	182.55	731.0	21425	0.1	0.1
5950000	161.05	731.0	21474	0.1	0.1
5960000	174.5	731.0	21517	0.1	0.1
5970000	182.15	731.0	21564	0.1	0.1
5980000	194.95	731.0	21606	0.1	0.1
5990000	182.6	731.0	21653	0.1	0.1
6000000	167.3	731.0	21698	0.1	0.1
6010000	170.1	731.0	21744	0.1	0.1
6020000	163.8	731.0	21790	0.1	0.1
6030000	170.7	731.0	21836	0.1	0.1
6040000	174.9	731.0	21882	0.1	0.1
6050000	186.25	731.0	21926	0.1	0.1
6060000	171.9	731.0	21973	0.1	0.1
6070000	161.25	731.0	22020	0.1	0.1
6080000	184.85	731.0	22063	0.1	0.1
6090000	177.5	731.0	22112	0.1	0.1
6100000	164.7	731.0	22158	0.1	0.1
6110000	179.3	731.0	22203	0.1	0.1
6120000	185.05	731.0	22246	0.1	0.1
6130000	201.0	731.0	22291	0.1	0.1
6140000	183.7	731.0	22335	0.1	0.1
6150000	184.4	731.0	22378	0.1	0.1
6160000	193.6	731.0	22423	0.1	0.1
6170000	179.4	731.0	22467	0.1	0.1
6180000	171.1	731.0	22519	0.1	0.1
6190000	178.3	731.0	22562	0.1	0.1
6200000	175.85	731.0	22608	0.1	0.1
6210000	172.75	731.0	22655	0.1	0.1
6220000	168.0	731.0	22703	0.1	0.1
6230000	163.5	731.0	22754	0.1	0.1
6240000	173.95	731.0	22798	0.1	0.1
6250000	192.3	731.0	22843	0.1	0.1
6260000	199.0	731.0	22886	0.1	0.1
6270000	199.55	731.0	22929	0.1	0.1
6280000	189.6	731.0	22976	0.1	0.1
6290000	205.25	731.0	23015	0.1	0.1
6300000	204.35	731.0	23058	0.1	0.1
6310000	219.4	731.0	23101	0.1	0.1
6320000	214.75	731.0	23144	0.1	0.1
6330000	195.65	731.0	23190	0.1	0.1
6340000	172.05	731.0	23239	0.1	0.1
6350000	159.8	731.0	23286	0.1	0.1
6360000	173.4	731.0	23331	0.1	0.1
6370000	195.15	731.0	23379	0.1	0.1
6380000	189.35	731.0	23424	0.1	0.1
6390000	181.25	731.0	23472	0.1	0.1
6400000	168.1	731.0	23518	0.1	0.1
6410000	183.65	731.0	23564	0.1	0.1
6420000	175.0	731.0	23614	0.1	0.1
6430000	195.8	731.0	23657	0.1	0.1
6440000	213.7	731.0	23701	0.1	0.1
6450000	193.2	731.0	23746	0.1	0.1
6460000	188.4	731.0	23789	0.1	0.1
6470000	174.6	731.0	23835	0.1	0.1
6480000	176.5	731.0	23883	0.1	0.1
6490000	176.85	731.0	23931	0.1	0.1
6500000	170.15	731.0	23977	0.1	0.1
6510000	174.9	731.0	24021	0.1	0.1
6520000	167.4	731.0	24071	0.1	0.1
6530000	153.3	731.0	24119	0.1	0.1
6540000	168.7	731.0	24167	0.1	0.1
6550000	179.1	731.0	24211	0.1	0.1
6560000	162.45	731.0	24260	0.1	0.1
6570000	160.9	731.0	24303	0.1	0.1
6580000	176.15	731.0	24348	0.1	0.1
6590000	182.1	731.0	24396	0.1	0.1
6600000	182.6	731.0	24444	0.1	0.1
6610000	179.2	731.0	24485	0.1	0.1
